postgresmac.com/,https://postgresgui.com/,301,TRUE,TRUE,FALSE,FALSE
postgresmac.com/blog,https://postgresgui.com/blog,301,TRUE,TRUE,FALSE,FALSE
postgresmac.com/blog/best-postgresql-client-mac,https://postgresgui.com/blog/best-mac-postgresql-gui-client,301,TRUE,TRUE,FALSE,FALSE
postgresmac.com/blog/pgadmin-alternatives-mac,https://postgresgui.com/blog/best-pgadmin-alternative-mac,301,TRUE,TRUE,FALSE,FALSE
postgresmac.com/blog/postico-vs-tableplus-vs-dbeaver-vs-datagrip,https://postgresgui.com/blog/best-mac-postgresql-gui-client,301,TRUE,TRUE,FALSE,FALSE
postgresmac.com/blog/ssh-tunnel-postgres,https://postgresgui.com/blog/ssh-tunnel-postgres,301,TRUE,TRUE,FALSE,FALSE
postgresmac.com/blog/ssl-verify-full-for-rds-postgresql-on-mac,https://postgresgui.com/blog/ssl-verify-full-for-rds-postgresql-on-mac,301,TRUE,TRUE,FALSE,FALSE
postgresmac.com/blog/explain-analyze-postgres,https://postgresgui.com/blog/explain-analyze-postgres,301,TRUE,TRUE,FALSE,FALSE
